Event,Key/Mouse,Timestamp
MouseMove,"Move to (831, 563)",181.089511
MouseMove,"Move to (826, 565)",181.097502
MouseMove,"Move to (819, 566)",181.104355
MouseMove,"Move to (812, 567)",181.113506
MouseMove,"Move to (806, 568)",181.121462
MouseMove,"Move to (799, 569)",181.12771
MouseMove,"Move to (794, 569)",181.135783
MouseMove,"Move to (789, 570)",181.143194
MouseMove,"Move to (783, 571)",181.150577
MouseMove,"Move to (778, 571)",181.159932
MouseMove,"Move to (771, 572)",181.168591
MouseMove,"Move to (765, 572)",181.176886
MouseMove,"Move to (761, 572)",181.185448
MouseMove,"Move to (757, 572)",181.192781
MouseMove,"Move to (754, 572)",181.2011
MouseMove,"Move to (753, 573)",181.208962
MouseMove,"Move to (752, 573)",181.217309
MouseMove,"Move to (751, 573)",181.225226
MouseMove,"Move to (751, 573)",181.378329
MouseMove,"Move to (752, 573)",181.385403
MouseMove,"Move to (752, 571)",181.393702
MouseMove,"Move to (753, 571)",181.400712
MouseMove,"Move to (754, 570)",181.408864
MouseMove,"Move to (754, 569)",181.417349
MouseMove,"Move to (755, 569)",181.425621
MouseMove,"Move to (755, 568)",181.433353
MouseClick,"Pressed Button.left at (755, 568)",181.550176
MouseClick,"Released Button.left at (755, 568)",181.680283
MouseMove,"Move to (755, 568)",181.953234
MouseMove,"Move to (755, 569)",181.960843
MouseMove,"Move to (755, 570)",184.160135
MouseMove,"Move to (755, 570)",184.573739
MouseMove,"Move to (755, 571)",184.60098
MouseMove,"Move to (755, 572)",184.617242
MouseMove,"Move to (755, 572)",184.641174
KeyPress,Key.tab,184.66915
MouseMove,"Move to (755, 573)",185.071338
MouseMove,"Move to (755, 574)",185.089634
MouseMove,"Move to (755, 575)",185.093757
MouseMove,"Move to (755, 577)",185.101287
MouseMove,"Move to (755, 579)",185.112908
MouseMove,"Move to (755, 580)",185.121314
MouseMove,"Move to (755, 583)",185.128677
MouseMove,"Move to (755, 587)",185.136868
MouseMove,"Move to (757, 592)",185.14474
MouseMove,"Move to (763, 598)",185.153142
MouseMove,"Move to (773, 602)",185.161239
MouseMove,"Move to (788, 605)",185.169076
KeyPress,Key.tab,185.175277
MouseMove,"Move to (812, 606)",185.179502
MouseMove,"Move to (830, 608)",185.183621
KeyPress,Key.tab,185.203619
KeyPress,w,185.229062
MouseMove,"Move to (837, 609)",185.4012
MouseMove,"Move to (840, 610)",185.408738
MouseMove,"Move to (840, 611)",185.416623
MouseMove,"Move to (840, 611)",185.42504
MouseMove,"Move to (838, 611)",185.433299
KeyPress,Key.tab,185.4435
MouseMove,"Move to (838, 611)",185.457106
MouseMove,"Move to (838, 611)",185.474144
MouseMove,"Move to (840, 611)",185.480983
MouseMove,"Move to (841, 611)",185.487872
MouseMove,"Move to (843, 612)",185.497023
MouseMove,"Move to (846, 613)",185.50285
MouseMove,"Move to (849, 615)",185.510971
MouseMove,"Move to (851, 617)",185.520392
MouseMove,"Move to (853, 619)",185.528937
MouseMove,"Move to (856, 620)",185.536815
MouseMove,"Move to (858, 621)",185.542923
MouseMove,"Move to (859, 622)",185.553415
MouseMove,"Move to (861, 622)",185.561422
MouseMove,"Move to (863, 623)",185.569174
MouseMove,"Move to (864, 624)",185.57737
MouseMove,"Move to (867, 624)",185.585345
MouseMove,"Move to (869, 625)",185.591425
MouseMove,"Move to (872, 626)",185.601081
MouseMove,"Move to (874, 626)",185.608331
MouseMove,"Move to (878, 627)",185.61706
MouseMove,"Move to (882, 627)",185.62498
MouseMove,"Move to (887, 627)",185.633357
MouseMove,"Move to (895, 628)",185.641448
MouseMove,"Move to (905, 628)",185.64971
MouseMove,"Move to (919, 628)",185.656943
MouseMove,"Move to (937, 629)",185.664073
MouseMove,"Move to (958, 631)",185.673014
MouseMove,"Move to (987, 635)",185.681371
MouseMove,"Move to (1015, 638)",185.688695
MouseMove,"Move to (1044, 642)",185.697487
MouseMove,"Move to (1077, 646)",185.703265
MouseMove,"Move to (1109, 651)",185.710381
MouseMove,"Move to (1142, 657)",185.719992
MouseMove,"Move to (1178, 663)",185.728394
MouseMove,"Move to (1208, 669)",185.737242
MouseMove,"Move to (1227, 672)",185.745113
MouseMove,"Move to (1242, 674)",185.751982
MouseMove,"Move to (1251, 676)",185.761391
MouseMove,"Move to (1255, 676)",185.768656
MouseMove,"Move to (1255, 676)",185.801089
MouseMove,"Move to (1254, 676)",185.820544
MouseMove,"Move to (1250, 676)",185.83018
MouseMove,"Move to (1241, 674)",185.839903
MouseMove,"Move to (1229, 672)",185.848456
MouseMove,"Move to (1214, 669)",185.856647
MouseMove,"Move to (1198, 666)",185.865014
MouseMove,"Move to (1174, 661)",185.873031
MouseMove,"Move to (1144, 656)",185.880175
MouseMove,"Move to (1115, 652)",185.886935
MouseMove,"Move to (1085, 647)",185.896999
MouseMove,"Move to (1059, 641)",185.904488
MouseMove,"Move to (1040, 639)",185.913225
MouseMove,"Move to (1026, 636)",185.920017
MouseMove,"Move to (1016, 633)",185.928469
MouseMove,"Move to (1009, 631)",185.937202
MouseMove,"Move to (1006, 630)",185.945799
MouseMove,"Move to (1004, 629)",185.952335
KeyPress,Key.tab,185.958617
MouseMove,"Move to (1004, 628)",185.968432
KeyPress,Key.tab,185.980793
MouseMove,"Move to (1004, 628)",185.984374
MouseMove,"Move to (1004, 627)",185.991439
KeyPress,Key.tab,186.008693
MouseMove,"Move to (1005, 625)",186.009713
MouseMove,"Move to (1008, 623)",186.016404
MouseMove,"Move to (1014, 621)",186.025127
MouseMove,"Move to (1023, 619)",186.030447
MouseMove,"Move to (1037, 617)",186.04018
KeyPress,Key.tab,186.045644
MouseMove,"Move to (1055, 616)",186.045644
MouseMove,"Move to (1073, 615)",186.057388
MouseMove,"Move to (1093, 615)",186.06491
MouseMove,"Move to (1115, 613)",186.07305
KeyPress,Key.tab,186.078021
MouseMove,"Move to (1133, 613)",186.081313
MouseMove,"Move to (1148, 612)",186.088681
MouseMove,"Move to (1160, 610)",186.096812
MouseMove,"Move to (1168, 609)",186.105446
MouseMove,"Move to (1174, 607)",186.113623
KeyPress,Key.tab,186.113623
MouseMove,"Move to (1177, 607)",186.120949
MouseMove,"Move to (1179, 607)",186.128383
MouseMove,"Move to (1181, 606)",186.133598
MouseMove,"Move to (1182, 606)",186.140524
KeyPress,Key.tab,186.148246
MouseMove,"Move to (1183, 605)",186.150282
MouseMove,"Move to (1183, 605)",186.160994
MouseMove,"Move to (1184, 605)",186.168748
KeyPress,Key.tab,186.175208
MouseMove,"Move to (1185, 604)",186.175208
MouseMove,"Move to (1185, 604)",186.183522
MouseMove,"Move to (1186, 603)",186.189972
KeyPress,Key.tab,186.209857
MouseMove,"Move to (1187, 603)",186.217168
MouseMove,"Move to (1187, 602)",186.224821
MouseMove,"Move to (1188, 602)",186.240795
KeyPress,Key.tab,186.244097
MouseMove,"Move to (1189, 602)",186.24864
MouseMove,"Move to (1190, 602)",186.252324
MouseMove,"Move to (1191, 602)",186.261809
MouseMove,"Move to (1192, 602)",186.273192
KeyPress,Key.tab,186.276192
MouseMove,"Move to (1193, 602)",186.280791
MouseMove,"Move to (1196, 604)",186.288678
MouseMove,"Move to (1199, 607)",186.297027
MouseMove,"Move to (1202, 610)",186.301309
KeyPress,Key.tab,186.307682
MouseMove,"Move to (1205, 613)",186.309698
MouseMove,"Move to (1208, 616)",186.32057
MouseMove,"Move to (1210, 617)",186.328115
MouseMove,"Move to (1211, 619)",186.335952
KeyPress,Key.tab,186.342578
MouseMove,"Move to (1213, 622)",186.342578
MouseMove,"Move to (1214, 624)",186.350566
MouseMove,"Move to (1215, 625)",186.366611
MouseMove,"Move to (1216, 626)",186.373204
MouseMove,"Move to (1216, 627)",186.37628
MouseMove,"Move to (1216, 628)",186.384805
KeyPress,Key.tab,186.384805
KeyPress,Key.tab,186.415605
MouseMove,"Move to (1217, 628)",186.415605
MouseMove,"Move to (1218, 629)",186.42536
MouseMove,"Move to (1218, 629)",186.43246
KeyPress,Key.tab,186.439057
MouseMove,"Move to (1220, 629)",186.441084
MouseMove,"Move to (1224, 629)",186.448416
MouseMove,"Move to (1229, 628)",186.457175
MouseMove,"Move to (1239, 625)",186.460585
MouseMove,"Move to (1253, 621)",186.473274
KeyPress,Key.tab,186.475949
MouseMove,"Move to (1270, 617)",186.480643
MouseMove,"Move to (1292, 612)",186.488467
MouseMove,"Move to (1318, 607)",186.497384
MouseMove,"Move to (1351, 601)",186.504672
KeyPress,Key.tab,186.50734
KeyPress,Key.space,186.509895
MouseMove,"Move to (1384, 596)",186.509895
MouseMove,"Move to (1417, 588)",186.519961
MouseMove,"Move to (1447, 582)",186.529256
MouseMove,"Move to (1473, 577)",186.536627
MouseMove,"Move to (1496, 572)",186.543077
MouseMove,"Move to (1513, 569)",186.550815
MouseMove,"Move to (1528, 566)",186.559784
MouseMove,"Move to (1538, 565)",186.5658
MouseMove,"Move to (1545, 564)",186.571389
MouseMove,"Move to (1548, 564)",186.647351
MouseMove,"Move to (1550, 564)",186.654296
MouseMove,"Move to (1551, 565)",186.661999
MouseMove,"Move to (1551, 568)",186.669842
MouseMove,"Move to (1552, 571)",186.681883
MouseMove,"Move to (1552, 575)",186.688946
MouseMove,"Move to (1553, 580)",186.697217
MouseMove,"Move to (1553, 583)",186.70477
MouseMove,"Move to (1553, 587)",186.711162
MouseMove,"Move to (1553, 591)",186.721745
MouseMove,"Move to (1553, 595)",186.728359
MouseMove,"Move to (1553, 598)",186.736717
MouseMove,"Move to (1553, 603)",186.744586
MouseMove,"Move to (1553, 607)",186.752546
MouseMove,"Move to (1553, 611)",186.760499
MouseMove,"Move to (1553, 616)",186.767355
MouseMove,"Move to (1553, 620)",186.774291
MouseMove,"Move to (1553, 623)",186.781434
MouseMove,"Move to (1553, 627)",186.792855
MouseMove,"Move to (1553, 631)",186.800804
MouseMove,"Move to (1553, 633)",186.807939
MouseMove,"Move to (1553, 636)",186.813979
MouseMove,"Move to (1553, 638)",186.82138
MouseMove,"Move to (1553, 639)",186.829817
MouseMove,"Move to (1552, 641)",186.839962
MouseMove,"Move to (1552, 642)",186.84888
MouseMove,"Move to (1552, 643)",186.855741
MouseMove,"Move to (1552, 643)",186.952949
MouseMove,"Move to (1552, 643)",186.960048
MouseMove,"Move to (1553, 642)",186.969666
MouseMove,"Move to (1555, 641)",186.977009
MouseMove,"Move to (1557, 640)",186.984682
MouseMove,"Move to (1560, 638)",186.9904
MouseMove,"Move to (1563, 636)",186.999833
MouseMove,"Move to (1567, 634)",187.008664
MouseMove,"Move to (1571, 633)",187.017086
MouseMove,"Move to (1576, 631)",187.024835
MouseMove,"Move to (1584, 628)",187.032955
MouseMove,"Move to (1593, 624)",187.040029
MouseMove,"Move to (1601, 621)",187.045533
MouseMove,"Move to (1610, 617)",187.057016
MouseMove,"Move to (1619, 613)",187.064628
MouseMove,"Move to (1627, 611)",187.071759
MouseMove,"Move to (1635, 607)",187.080088
MouseMove,"Move to (968, 549)",187.085812
MouseMove,"Move to (975, 545)",187.092192
MouseMove,"Move to (981, 542)",187.105171
MouseMove,"Move to (985, 540)",187.113009
MouseMove,"Move to (988, 538)",187.120179
MouseMove,"Move to (991, 535)",187.127387
MouseMove,"Move to (993, 533)",187.133621
MouseMove,"Move to (994, 531)",187.141079
MouseMove,"Move to (995, 531)",187.160831
MouseMove,"Move to (996, 530)",187.175828
MouseMove,"Move to (997, 529)",187.21695
MouseMove,"Move to (997, 529)",187.39988
MouseMove,"Move to (998, 528)",187.425383
KeyPress,Key.space,187.44009
MouseMove,"Move to (999, 527)",187.459675
MouseMove,"Move to (999, 527)",187.529057
MouseMove,"Move to (1000, 527)",187.543498
MouseMove,"Move to (1001, 527)",187.560071
MouseMove,"Move to (1002, 527)",187.564137
MouseMove,"Move to (1002, 527)",187.584538
MouseMove,"Move to (1003, 527)",187.592098
MouseMove,"Move to (1005, 526)",187.599743
MouseMove,"Move to (1005, 526)",187.606583
MouseMove,"Move to (1007, 526)",187.612703
MouseMove,"Move to (1007, 526)",187.62054
MouseMove,"Move to (1009, 525)",187.634094
MouseMove,"Move to (1011, 524)",187.640332
MouseMove,"Move to (1011, 524)",187.647527
MouseMove,"Move to (1013, 524)",187.654299
MouseMove,"Move to (1015, 523)",187.661636
MouseMove,"Move to (1015, 523)",187.670688
MouseMove,"Move to (1017, 523)",187.680903
MouseMove,"Move to (1019, 522)",187.688795
MouseMove,"Move to (1020, 522)",187.696865
MouseMove,"Move to (1022, 522)",187.704727
MouseMove,"Move to (1024, 522)",187.712633
MouseMove,"Move to (1025, 522)",187.721089
MouseMove,"Move to (1027, 522)",187.728672
MouseMove,"Move to (1028, 522)",187.736935
MouseMove,"Move to (1031, 521)",187.745319
MouseMove,"Move to (1033, 521)",187.753659
MouseMove,"Move to (1035, 521)",187.76089
MouseMove,"Move to (1037, 521)",187.768985
MouseMove,"Move to (1039, 521)",187.774688
MouseMove,"Move to (1041, 521)",187.78513
MouseMove,"Move to (1044, 521)",187.792768
MouseMove,"Move to (1045, 521)",187.801091
MouseMove,"Move to (1048, 521)",187.808886
MouseMove,"Move to (1051, 521)",187.817324
MouseMove,"Move to (1053, 521)",187.820855
MouseMove,"Move to (1056, 521)",187.832642
MouseMove,"Move to (1059, 521)",187.841438
MouseMove,"Move to (1061, 521)",187.848809
MouseMove,"Move to (1064, 521)",187.855859
MouseMove,"Move to (1067, 521)",187.862549
MouseMove,"Move to (1068, 521)",187.869803
MouseMove,"Move to (1070, 521)",187.880034
MouseMove,"Move to (1072, 521)",187.888943
MouseMove,"Move to (1073, 521)",187.897067
MouseMove,"Move to (1074, 521)",187.905091
MouseMove,"Move to (1075, 521)",187.912652
MouseMove,"Move to (1075, 521)",187.92083
MouseMove,"Move to (1076, 521)",187.928734
MouseMove,"Move to (1077, 521)",187.936555
MouseMove,"Move to (1077, 521)",187.945634
MouseMove,"Move to (1078, 522)",188.049537
MouseMove,"Move to (1078, 522)",188.057402
MouseMove,"Move to (1078, 523)",188.064843
MouseMove,"Move to (1078, 524)",188.072721
MouseMove,"Move to (1076, 525)",188.081087
MouseMove,"Move to (1074, 526)",188.089681
MouseMove,"Move to (1071, 527)",188.096825
MouseMove,"Move to (1069, 528)",188.105065
MouseMove,"Move to (1066, 529)",188.113382
MouseMove,"Move to (1063, 530)",188.120936
MouseMove,"Move to (1060, 532)",188.12898
MouseMove,"Move to (1057, 533)",188.137162
MouseMove,"Move to (1053, 534)",188.145355
MouseMove,"Move to (1047, 536)",188.153062
MouseMove,"Move to (1038, 538)",188.160653
MouseMove,"Move to (1030, 539)",188.168443
MouseMove,"Move to (1016, 540)",188.174801
MouseMove,"Move to (1001, 543)",188.181965
MouseMove,"Move to (983, 544)",188.189997
MouseMove,"Move to (960, 546)",188.200061
MouseMove,"Move to (932, 548)",188.203688
MouseMove,"Move to (898, 548)",188.216754
MouseMove,"Move to (856, 550)",188.223807
MouseMove,"Move to (812, 550)",188.230483
MouseMove,"Move to (768, 550)",188.239666
MouseMove,"Move to (724, 550)",188.244358
MouseMove,"Move to (680, 550)",188.256612
MouseMove,"Move to (642, 550)",188.265396
MouseMove,"Move to (612, 550)",188.272043
MouseMove,"Move to (593, 550)",188.279629
KeyPress,Key.space,188.279629
MouseMove,"Move to (580, 550)",188.286174
MouseMove,"Move to (572, 550)",188.293202
MouseMove,"Move to (566, 550)",188.299996
MouseMove,"Move to (564, 550)",188.377355
MouseMove,"Move to (562, 550)",188.384
MouseMove,"Move to (561, 550)",188.392434
MouseMove,"Move to (560, 550)",188.400113
MouseMove,"Move to (558, 550)",188.404666
MouseMove,"Move to (557, 550)",188.412025
MouseMove,"Move to (555, 550)",188.425455
MouseMove,"Move to (553, 550)",188.432125
MouseMove,"Move to (551, 550)",188.439954
MouseMove,"Move to (548, 550)",188.446669
MouseMove,"Move to (545, 550)",188.453878
MouseMove,"Move to (543, 550)",188.459818
MouseMove,"Move to (540, 550)",188.473267
MouseMove,"Move to (536, 550)",188.481363
MouseMove,"Move to (533, 550)",188.489073
MouseMove,"Move to (529, 550)",188.494517
MouseMove,"Move to (525, 550)",188.503731
MouseMove,"Move to (520, 550)",188.510539
MouseMove,"Move to (515, 550)",188.52047
MouseMove,"Move to (510, 550)",188.529342
MouseMove,"Move to (506, 551)",188.536659
MouseMove,"Move to (502, 551)",188.544907
MouseMove,"Move to (498, 551)",188.552793
MouseMove,"Move to (494, 552)",188.561096
MouseMove,"Move to (491, 552)",188.567198
MouseMove,"Move to (487, 552)",188.577164
MouseMove,"Move to (484, 553)",188.58563
MouseMove,"Move to (481, 553)",188.593833
MouseMove,"Move to (479, 553)",188.60128
MouseMove,"Move to (477, 554)",188.608153
MouseMove,"Move to (475, 554)",188.617019
MouseMove,"Move to (475, 555)",188.841519
MouseMove,"Move to (475, 556)",188.848514
MouseMove,"Move to (476, 556)",188.855569
MouseMove,"Move to (478, 557)",188.864899
MouseMove,"Move to (482, 560)",188.872821
MouseMove,"Move to (488, 564)",188.881488
MouseMove,"Move to (494, 567)",188.889908
MouseMove,"Move to (498, 571)",188.896613
MouseMove,"Move to (504, 574)",188.905169
MouseMove,"Move to (508, 577)",188.912298
MouseMove,"Move to (512, 581)",188.920636
MouseMove,"Move to (517, 583)",188.928562
MouseMove,"Move to (519, 585)",188.936847
MouseMove,"Move to (522, 586)",188.939993
MouseMove,"Move to (526, 588)",188.953269
MouseMove,"Move to (530, 589)",188.960963
MouseMove,"Move to (534, 590)",188.968394
MouseMove,"Move to (538, 591)",188.974222
MouseMove,"Move to (540, 591)",188.98531
MouseMove,"Move to (543, 591)",188.98986
MouseMove,"Move to (546, 591)",189.001456
MouseMove,"Move to (547, 591)",189.009253
MouseMove,"Move to (548, 591)",189.015639
MouseMove,"Move to (550, 591)",189.022508
MouseMove,"Move to (550, 591)",189.032859
MouseMove,"Move to (552, 589)",189.04093
MouseMove,"Move to (553, 589)",189.048798
MouseMove,"Move to (553, 588)",189.056937
MouseMove,"Move to (553, 587)",189.064187
MouseMove,"Move to (553, 586)",189.069849
MouseMove,"Move to (553, 586)",189.079932
MouseClick,"Pressed Button.left at (553, 586)",189.079932
MouseMove,"Move to (553, 584)",189.084151
MouseMove,"Move to (551, 581)",189.091106
MouseMove,"Move to (548, 578)",189.104972
MouseMove,"Move to (544, 576)",189.112156
MouseMove,"Move to (539, 573)",189.120546
MouseMove,"Move to (535, 570)",189.120546
MouseMove,"Move to (531, 567)",189.134919
MouseMove,"Move to (526, 563)",189.13983
MouseMove,"Move to (520, 557)",189.149956
MouseMove,"Move to (514, 550)",189.160596
MouseMove,"Move to (509, 540)",189.168879
MouseMove,"Move to (503, 530)",189.177384
MouseMove,"Move to (498, 519)",189.184567
MouseMove,"Move to (493, 509)",189.193112
MouseMove,"Move to (489, 501)",189.201085
MouseMove,"Move to (485, 495)",189.209549
MouseMove,"Move to (481, 491)",189.216954
MouseMove,"Move to (476, 486)",189.225891
MouseMove,"Move to (470, 480)",189.232374
MouseMove,"Move to (464, 474)",189.239877
MouseMove,"Move to (458, 469)",189.246211
MouseMove,"Move to (454, 465)",189.25457
MouseMove,"Move to (450, 460)",189.264866
MouseMove,"Move to (446, 456)",189.273628
MouseMove,"Move to (442, 450)",189.281067
MouseMove,"Move to (439, 446)",189.288865
MouseMove,"Move to (435, 441)",189.300593
MouseMove,"Move to (430, 435)",189.304872
MouseMove,"Move to (425, 431)",189.313977
MouseMove,"Move to (418, 427)",189.320841
MouseMove,"Move to (407, 422)",189.328278
MouseMove,"Move to (394, 418)",189.337271
MouseMove,"Move to (372, 413)",189.344766
MouseMove,"Move to (336, 409)",189.349844
MouseMove,"Move to (285, 404)",189.359812
MouseMove,"Move to (898, 549)",189.369375
MouseMove,"Move to (823, 546)",189.377136
MouseMove,"Move to (732, 546)",189.385209
MouseMove,"Move to (630, 546)",189.393465
MouseMove,"Move to (526, 546)",189.400036
KeyPress,a,189.407764
MouseMove,"Move to (424, 548)",189.407764
MouseMove,"Move to (328, 558)",189.417614
MouseMove,"Move to (245, 571)",189.425313
MouseMove,"Move to (897, 568)",189.431175
KeyPress,d,189.431175
MouseMove,"Move to (849, 582)",189.441674
MouseMove,"Move to (815, 594)",189.448157
MouseMove,"Move to (799, 601)",189.455925
MouseMove,"Move to (790, 605)",189.465015
MouseMove,"Move to (787, 607)",189.473715
MouseMove,"Move to (786, 608)",189.480613
MouseMove,"Move to (786, 609)",189.487487
MouseMove,"Move to (786, 610)",189.497017
MouseMove,"Move to (786, 611)",189.505003
MouseMove,"Move to (786, 611)",189.512966
MouseMove,"Move to (786, 612)",189.545535
MouseMove,"Move to (786, 613)",189.551322
MouseMove,"Move to (786, 613)",189.559813
MouseMove,"Move to (786, 614)",189.563883
MouseMove,"Move to (786, 615)",189.577285
MouseMove,"Move to (786, 616)",189.584636
MouseMove,"Move to (785, 618)",189.592758
MouseMove,"Move to (783, 620)",189.600034
MouseMove,"Move to (780, 622)",189.605315
MouseMove,"Move to (776, 625)",189.612299
MouseMove,"Move to (769, 629)",189.621073
MouseMove,"Move to (758, 634)",189.63308
MouseMove,"Move to (744, 639)",189.640058
MouseMove,"Move to (727, 645)",189.646822
MouseMove,"Move to (709, 651)",189.65398
MouseMove,"Move to (688, 657)",189.660859
KeyPress,s,189.660859
MouseMove,"Move to (668, 664)",189.669952
MouseMove,"Move to (650, 670)",189.681796
MouseMove,"Move to (633, 674)",189.689742
MouseMove,"Move to (613, 680)",189.694973
MouseMove,"Move to (590, 685)",189.704994
MouseMove,"Move to (567, 690)",189.712984
MouseMove,"Move to (544, 695)",189.720962
MouseMove,"Move to (521, 698)",189.726711
MouseMove,"Move to (499, 701)",189.737108
MouseMove,"Move to (482, 703)",189.745393
MouseMove,"Move to (467, 704)",189.752715
MouseMove,"Move to (456, 705)",189.760922
MouseMove,"Move to (445, 705)",189.768864
MouseMove,"Move to (439, 705)",189.776568
MouseMove,"Move to (432, 705)",189.785829
MouseMove,"Move to (425, 705)",189.793174
MouseMove,"Move to (417, 707)",189.800846
MouseMove,"Move to (408, 707)",189.808421
MouseMove,"Move to (400, 707)",189.816737
MouseMove,"Move to (391, 707)",189.825149
MouseMove,"Move to (385, 707)",189.832839
MouseMove,"Move to (381, 707)",189.841191
KeyPress,a,189.85183
MouseMove,"Move to (379, 707)",189.865357
MouseMove,"Move to (379, 707)",189.880551
MouseMove,"Move to (379, 706)",189.882612
MouseMove,"Move to (379, 705)",189.897408
MouseMove,"Move to (379, 705)",189.904513
MouseMove,"Move to (379, 704)",189.913093
MouseMove,"Move to (379, 703)",189.921352
MouseMove,"Move to (379, 703)",189.942897
MouseMove,"Move to (379, 702)",189.961651
MouseMove,"Move to (380, 701)",189.968944
MouseMove,"Move to (380, 700)",189.977396
MouseMove,"Move to (382, 699)",189.983156
MouseMove,"Move to (384, 698)",189.992958
MouseMove,"Move to (384, 696)",190.000645
MouseMove,"Move to (386, 695)",190.009407
MouseMove,"Move to (387, 693)",190.017445
MouseMove,"Move to (388, 691)",190.025224
MouseMove,"Move to (389, 689)",190.032784
MouseMove,"Move to (389, 687)",190.040556
MouseMove,"Move to (389, 684)",190.049252
MouseMove,"Move to (389, 682)",190.057681
MouseMove,"Move to (389, 680)",190.063039
MouseMove,"Move to (387, 678)",190.07094
MouseMove,"Move to (385, 676)",190.080131
MouseMove,"Move to (383, 674)",190.090041
MouseMove,"Move to (380, 672)",190.096641
MouseMove,"Move to (376, 670)",190.105104
MouseMove,"Move to (370, 668)",190.113995
MouseMove,"Move to (363, 666)",190.1218
MouseMove,"Move to (356, 666)",190.12903
MouseMove,"Move to (349, 665)",190.137197
MouseMove,"Move to (343, 662)",190.145313
MouseMove,"Move to (338, 659)",190.152894
MouseMove,"Move to (335, 657)",190.160179
MouseMove,"Move to (332, 655)",190.168356
MouseMove,"Move to (330, 653)",190.176617
MouseMove,"Move to (330, 652)",190.181148
MouseMove,"Move to (330, 650)",190.192347
MouseMove,"Move to (330, 647)",190.200108
MouseMove,"Move to (330, 644)",190.208314
MouseMove,"Move to (331, 640)",190.216141
MouseMove,"Move to (333, 637)",190.225149
MouseMove,"Move to (336, 634)",190.233301
MouseMove,"Move to (339, 632)",190.240713
MouseMove,"Move to (341, 632)",190.249254
MouseMove,"Move to (343, 631)",190.257808
MouseMove,"Move to (345, 631)",190.265525
MouseMove,"Move to (346, 631)",190.271513
MouseMove,"Move to (349, 631)",190.281378
MouseMove,"Move to (351, 631)",190.289331
MouseMove,"Move to (352, 631)",190.297353
MouseMove,"Move to (355, 631)",190.3052
MouseMove,"Move to (357, 631)",190.313235
MouseMove,"Move to (358, 632)",190.319935
MouseMove,"Move to (359, 632)",190.327757
MouseMove,"Move to (360, 633)",190.336915
MouseMove,"Move to (360, 633)",190.344866
MouseMove,"Move to (361, 634)",190.370458
MouseMove,"Move to (362, 634)",190.453235
MouseMove,"Move to (363, 634)",190.46009
MouseMove,"Move to (363, 634)",190.47383
MouseMove,"Move to (365, 634)",190.480928
MouseMove,"Move to (368, 631)",190.488574
MouseMove,"Move to (373, 625)",190.49689
MouseClick,"Released Button.left at (373, 625)",190.497887
MouseMove,"Move to (378, 617)",190.501977
MouseMove,"Move to (385, 611)",190.513182
MouseMove,"Move to (393, 606)",190.521472
MouseMove,"Move to (402, 601)",190.528402
MouseMove,"Move to (413, 594)",190.537329
MouseMove,"Move to (426, 587)",190.545296
MouseMove,"Move to (440, 580)",190.549875
MouseMove,"Move to (458, 574)",190.561153
MouseMove,"Move to (478, 568)",190.569322
MouseMove,"Move to (495, 564)",190.577895
MouseMove,"Move to (511, 559)",190.584601
MouseMove,"Move to (524, 557)",190.593006
MouseMove,"Move to (534, 554)",190.60096
MouseMove,"Move to (540, 553)",190.60472
MouseMove,"Move to (543, 553)",190.616828
MouseMove,"Move to (543, 552)",190.664207
MouseMove,"Move to (545, 552)",190.670079
MouseMove,"Move to (545, 552)",190.681321
MouseClick,"Pressed Button.left at (545, 552)",190.688828
MouseClick,"Released Button.left at (545, 552)",190.760131
MouseClick,"Pressed Button.right at (545, 552)",190.793794
MouseMove,"Move to (546, 552)",190.816131
MouseMove,"Move to (547, 552)",190.824729
MouseMove,"Move to (548, 552)",190.832743
MouseMove,"Move to (548, 552)",190.841368
MouseMove,"Move to (549, 552)",190.849768
MouseMove,"Move to (550, 553)",190.857064
MouseMove,"Move to (550, 554)",190.864643
MouseMove,"Move to (551, 554)",190.889474
KeyPress,d,190.893926
MouseMove,"Move to (552, 554)",190.89841
MouseMove,"Move to (553, 554)",190.904452
MouseClick,"Pressed Button.left at (553, 554)",190.906453
MouseMove,"Move to (555, 554)",190.913219
MouseMove,"Move to (557, 554)",190.921029
MouseClick,"Released Button.right at (557, 554)",190.921029
MouseMove,"Move to (558, 555)",190.928577
MouseMove,"Move to (559, 555)",190.937012
MouseMove,"Move to (560, 555)",190.941571
MouseMove,"Move to (561, 555)",190.952837
MouseMove,"Move to (561, 555)",190.965632
MouseMove,"Move to (562, 555)",190.974774
MouseMove,"Move to (564, 555)",190.984783
MouseMove,"Move to (566, 552)",190.992724
MouseClick,"Released Button.left at (566, 552)",190.994646
MouseMove,"Move to (569, 549)",191.000395
MouseMove,"Move to (571, 547)",191.008398
MouseMove,"Move to (572, 545)",191.017072
MouseMove,"Move to (572, 545)",191.023336
MouseMove,"Move to (573, 544)",191.03197
KeyPress,d,191.03834
KeyPress,w,191.040874
MouseClick,"Pressed Button.right at (573, 544)",191.043882
KeyPress,a,191.048337
MouseMove,"Move to (574, 544)",191.093698
MouseClick,"Pressed Button.left at (574, 544)",191.120968
MouseClick,"Released Button.right at (574, 544)",191.121955
MouseMove,"Move to (575, 544)",191.128463
MouseMove,"Move to (576, 544)",191.132359
MouseMove,"Move to (577, 544)",191.145224
MouseMove,"Move to (579, 544)",191.153227
